Año,IdCiclo,Ciclo,Ciclo corto,Ciclo-Año,IdTecnologia,Tecnología,IdModalidad,Modalidad,IdEstado,Estado,IdZona,Zona,IdCultivo,Cultivo,IdEstatus,Estatus,Inicio de siembra,Fin de siembra,Inicio de cosecha,Fin de cosecha,Rendimiento pesimista,Rendimiento optimista,Rendimiento probable,Precio pesimista,Precio optimista,Precio probable,Ingreso probable,Subsidios,TotalFinanciable,TotalNoFinanciable,AportacionN1,AportacionN2,TasaN1,TasaN2,Fecha de termino del prestamo,InicioMinistracion1,FinMinistracion1,InicioMinistracion2,FinMinistracion2,InicioMinistracion3,FinMinistracion3,InicioMinistracion4,FinMinistracion4,Usuario que elabora,Usuario que autoriza,TotalCreditoMenorUDIS,TotalAportacionMenorUDIS,TotalInteresesMenorUDIS,TotalMenorUDIS,TotalCreditoMayorUDIS,TotalAportacionMayorUDIS,TotalInteresesMayorUDIS,TotalMayorUDIS,CostoTotal,UtilidadProbable,CostoUnitario,PuntoEquilibrio,TierraCompaVenta,RentaHA,RentaCiclo,Jornales,AvioInteres,CostoDirecto,IdCapitulo1,Capitulo1,SubTotalFinanciable1,SubTotalNoFinanciable1,Subtotal1,Jornales1,IdCapitulo2,Capitulo2,SubTotalFinanciable2,SubTotalNoFinanciable2,Subtotal2,Jornales2,IdCapitulo3,Capitulo3,SubTotalFinanciable3,SubTotalNoFinanciable3,Subtotal3,Jornales3,IdCapitulo4,Capitulo4,SubTotalFinanciable4,SubTotalNoFinanciable4,Subtotal4,Jornales4,IdCapitulo5,Capitulo5,SubTotalFinanciable5,SubTotalNoFinanciable5,Subtotal5,Jornales5,IdCapitulo6,Capitulo6,SubTotalFinanciable6,SubTotalNoFinanciable6,Subtotal6,Jornales6,IdCapitulo7,Capitulo7,SubTotalFinanciable7,SubTotalNoFinanciable7,Subtotal7,Jornales7,IdCapitulo8,Capitulo8,SubTotalFinanciable8,SubTotalNoFinanciable8,Subtotal8,Jornales8,IdCapitulo9,Capitulo9,SubTotalFinanciable9,SubTotalNoFinanciable9,Subtotal9,Jornales9
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,18,NAYARIT,124,CAMPO CAÑERO INGENIO EL MOLINO,276,CAÑA DE AZÚCAR SOCAS Y RESOCAS 2019/2020,3,Autorizado,43466,43677,43770,44013,103.93,114.87,109.4,564,623,594,64983.6,,33206.20958,5058.806425,0.2,0.2,0.115,0.115,44074,43466,43616,43617,43788,43800,43830,,,Blanca Azucena Ortiz Ortega,Julio César De la Cruz Zavaleta,26560,6646.209575,4321.399396,42586.4154,26560,6646.209575,4321.399396,42586.4154,42586.4154,22397.1846,389.2725356,71.69430201,100000,5000,5000,120.4,51.98888787,55.90270972,1,PREPARACIÓN DEL TERRENO,2000,0,2000,0,0,,0,0,0,0,3,FERTILIZACIÓN,19550,0,19550,3,4,LABORES CULTURALES,2350,0,2350,4,5,RIEGOS,1800,0,1800,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2575.1,0,2575.1,4,7,"COSECHA, SELECCIÓN Y EMPAQUE",4693.109575,5058.806425,9751.916,109.4,0,,0,0,0,0,9,DIVERSOS,238,0,238,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,18,NAYARIT,125,CAMPO CAÑERO INGENIO DE PUGA,276,CAÑA DE AZÚCAR SOCAS Y RESOCAS 2019/2020,3,Autorizado,43466,43646,43770,44013,97.47,107.73,102.6,550,608,579,59405.4,0,33390.5,3847.5,0.2,0.2,0.1312,0.1312,44074,43466,43585,43586,43799,43800,43830,,,Jorge Ricardo Figueroa Medina,Julio César De la Cruz Zavaleta,26700,6690.5,5057.380686,42295.38069,26700,6690.5,5057.380686,42295.38069,42295.38069,17110.01931,4.12E+02,73.04901673,100000,5000,5000,8,54.84867131,57.66925734,1,PREPARACIÓN DEL TERRENO,600,0,600,0,0,,0,0,0,0,3,FERTILIZACIÓN,21647,0,21647,2,4,LABORES CULTURALES,1750,0,1750,4,5,RIEGOS,2700,0,2700,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2608,0,2608,2,7,"COSECHA, SELECCIÓN Y EMPAQUE",3847.5,3847.5,7695,0,0,,0,0,0,0,9,DIVERSOS,238,0,238,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,18,NAYARIT,125,CAMPO CAÑERO INGENIO DE PUGA,298,CAÑA DE AZÚCAR PLANTILLA 2019/2021( AÑO 1),3,Autorizado,43586,43830,44136,44378,0.001,0.001,0.001,550,608,579,0.579,,55006,0,0.2,0.2,0.1312,0.1312,44439,43586,43708,43709,43951,,,,,Jorge Ricardo Figueroa Medina,Julio César De la Cruz Zavaleta,44000,11006,12764.46054,67770.46054,44000,11006,12764.46054,67770.46054,67770.46054,-67769.88154,6.78E+07,117.0474275,100000,5000,5000,6,98.03879195,95.00172712,1,PREPARACIÓN DEL TERRENO,4100,0,4100,0,2,SIEMBRA,16550,0,16550,0,3,FERTILIZACIÓN,25025,0,25025,1,4,LABORES CULTURALES,1150,0,1150,1,5,RIEGOS,2700,0,2700,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",4908,0,4908,4,0,,0,0,0,0,0,,0,0,0,0,9,DIVERSOS,573,0,573,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,18,NAYARIT,125,CAMPO CAÑERO INGENIO DE PUGA,299,CAÑA DE AZÚCAR PLANTILLA 2019/2021 (AÑO 2),3,Autorizado,43586,43830,44136,44378,125.68,138.92,132.3,550,608,579,76601.7,,4961.150775,55167.34923,0.2,0.2,0.1312,0.1312,44439,44136,44165,,,,,,,Jorge Ricardo Figueroa Medina,Julio César De la Cruz Zavaleta,3960,1001.150775,438.2746743,60566.77467,3960,1001.150775,438.2746743,60566.77467,60566.77467,16034.92533,457.7987504,104.6058285,100000,5000,5000,0,7.596329317,8.568481477,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",4961.150775,4961.349225,9922.5,0,0,,0,0,0,0,9,DIVERSOS,0,50206,50206,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,20,OAXACA,60,CAMPO CAÑERO INGENIO LA MARGARITA,298,CAÑA DE AZÚCAR PLANTILLA 2019/2021( AÑO 1),3,Autorizado,43647,43814,44136,44347,0.00000001,0.00000001,0.00000001,500,700,584,0.00000584,,21761.5,6067,0.2,0.2,0.12,0.12,44439,43678,43770,43800,43983,,,,,José Luis Cardona Chávez,Rodrigo Ignacio Cortés Castillejos,17400,4361.5,4264.691067,32093.19107,17400,4361.5,4264.691067,32093.19107,32093.19107,-32093.19106,3.21E+12,54.95409429,80000,3000,3000,21,37.09707374,37.26284247,1,PREPARACIÓN DEL TERRENO,3710,1590,5300,0,2,SIEMBRA,7935,2565,10500,0,3,FERTILIZACIÓN,5460,0,5460,2,4,LABORES CULTURALES,900,600,1500,6,5,RIEGOS,0,1000,1000,5,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",3008,312,3320,8,0,,0,0,0,0,0,,0,0,0,0,9,DIVERSOS,748.5,0,748.5,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,20,OAXACA,60,CAMPO CAÑERO INGENIO LA MARGARITA,299,CAÑA DE AZÚCAR PLANTILLA 2019/2021 (AÑO 2),3,Autorizado,43647,43814,44136,44347,95,115,100.8,500,700,584,58867.2,,4750.3008,40517.0992,0.2,0.2,0.12,0.12,44439,44105,44317,,,,,,,José Luis Cardona Chávez,Rodrigo Ignacio Cortés Castillejos,3800,950.3008,423.0934579,45690.49346,3800,950.3008,423.0934579,45690.49346,45690.49346,13176.70654,453.2787049,78.23714633,80000,3000,3000,0,7.231324414,8.134076712,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",4750.3008,12688.0992,17438.4,0,0,,0,0,0,0,9,DIVERSOS,0,27829,27829,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,20,OAXACA,60,CAMPO CAÑERO INGENIO LA MARGARITA,329,CAÑA DE AZÚCAR SOCAS Y RESOCAS 2020/2021,3,Autorizado,43647,43814,44136,44347,70,81.6,75.6,500,700,584,44150.4,,16628.5768,9685.2232,0.2,0.2,0.12,0.12,44439,43831,44136,44166,44317,,,,,Rodrigo Ignacio Cortés Castillejos,Rodrigo Ignacio Cortés Castillejos,13300,3328.5768,2271.393724,28585.19372,13300,3328.5768,2271.393724,28585.19372,28585.19372,15565.20628,378.1110281,48.94724953,80000,3000,3000,21,26.66334542,28.47359041,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,5460,0,5460,2,4,LABORES CULTURALES,2640,360,3000,6,5,RIEGOS,0,1000,1000,5,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",3320,0,3320,8,7,"COSECHA, SELECCIÓN Y EMPAQUE",4753.5768,8325.2232,13078.8,0,0,,0,0,0,0,9,DIVERSOS,455,0,455,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,24,SAN LUIS POTOSI,106,CAMPO CAÑERO INGENIO PLAN DE SAN LUIS,276,CAÑA DE AZÚCAR SOCAS Y RESOCAS 2019/2020,3,Autorizado,43466,43646,43800,43997,90.9,100.9,95.9,550,650,619,59362.1,,36932.37,3260.6,0.6205,0.6205,0.15,0.15,44074,43466,43617,43647,43800,,,,,Vilma Alicia Gomez Lopez,José Luis Ernesto Tovar Navarro,14000,22932.37,3124.61998,43317.58998,14000,22932.37,3124.61998,43317.58998,43317.58998,16044.51002,451.6954117,69.9799515,70000,7000,7000,9,27.66497573,59.66457189,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,9090,0,9090,4,4,LABORES CULTURALES,5200,0,5200,2,5,RIEGOS,5600,0,5600,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",3199.97,0,3199.97,3,7,"COSECHA, SELECCIÓN Y EMPAQUE",13042.4,3260.6,16303,0,0,,0,0,0,0,9,DIVERSOS,800,0,800,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,24,SAN LUIS POTOSI,106,CAMPO CAÑERO INGENIO PLAN DE SAN LUIS,298,CAÑA DE AZÚCAR PLANTILLA 2019/2021( AÑO 1),3,Autorizado,43678,43830,44180,44377,0.000001,0.000001,0.000001,550,650,619,0.000619,,45409.97,0,0.5373,0.5373,0.15,0.15,44439,43647,43770,43800,43952,,,,,Vilma Alicia Gomez Lopez,José Luis Ernesto Tovar Navarro,21000,24409.97,6711.875349,52121.84535,21000,24409.97,6711.875349,52121.84535,52121.84535,-52121.84473,52121845349,84.20330428,70000,7000,7000,8,44.76878086,73.36021002,1,PREPARACIÓN DEL TERRENO,5800,0,5800,0,2,SIEMBRA,16800,0,16800,0,3,FERTILIZACIÓN,10610,0,10610,4,4,LABORES CULTURALES,2600,0,2600,1,5,RIEGOS,5600,0,5600,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",3199.97,0,3199.97,3,0,,0,0,0,0,0,,0,0,0,0,9,DIVERSOS,800,0,800,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,24,SAN LUIS POTOSI,106,CAMPO CAÑERO INGENIO PLAN DE SAN LUIS,299,CAÑA DE AZÚCAR PLANTILLA 2019/2021 (AÑO 2),3,Autorizado,43678,43830,44180,44377,129,139,133.65,550,650,619,82729.35,,22720.5,32990.1,0.6115,0.6115,0.15,0.15,44439,44013,44378,,,,,,,Vilma Alicia Gomez Lopez,José Luis Ernesto Tovar Navarro,8820,13900.5,1566.777279,57277.37728,8820,13900.5,1566.777279,57277.37728,57277.37728,25451.97272,428.5624937,92.53211192,70000,7000,700,0,16.77993098,36.70516963,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",22720.5,0,22720.5,0,0,,0,0,0,0,9,DIVERSOS,0,32990.1,32990.1,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,24,SAN LUIS POTOSI,108,CAMPO CAÑERO INGENIO PLAN DE AYALA,276,CAÑA DE AZÚCAR SOCAS Y RESOCAS 2019/2020,3,Autorizado,43466,43646,43770,43982,83.2,103.2,93.2,500,800,597,55640.4,,15294,19361.7,0.2147,0.2147,0.17,0.17,44074,43484,43543,43574,43818,,,,,Jesús Elias Mundo Solis,José Luis Ernesto Tovar Navarro,12000,3294,3177.479551,37833.17955,12000,3294,3177.479551,37833.17955,37833.17955,17807.22045,405.9354029,63.37216005,80000,8000,8000,11,25.42291382,25.61809045,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,5250,0,5250,2,4,LABORES CULTURALES,4300,0,4300,4,5,RIEGOS,2000,0,2000,2,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2799,0,2799,3,7,"COSECHA, SELECCIÓN Y EMPAQUE",0,19361.7,19361.7,0,0,,0,0,0,0,9,DIVERSOS,945,0,945,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,24,SAN LUIS POTOSI,108,CAMPO CAÑERO INGENIO PLAN DE AYALA,298,CAÑA DE AZÚCAR PLANTILLA 2019/2021( AÑO 1),3,Autorizado,43631,43921,,,0.1,0.1,0.1,500,800,597,59.7,,33494,0,0.4937,0.4937,0.17,0.17,44439,43635,43696,43727,43952,,,,,Jesús Elias Mundo Solis,José Luis Ernesto Tovar Navarro,16950,16544,6254.594039,39748.59404,16950,16544,6254.594039,39748.59404,39748.59404,-39688.89404,397485.9404,66.58055953,70000,8000,8000,11,38.86866673,56.1038526,1,PREPARACIÓN DEL TERRENO,4700,0,4700,0,2,SIEMBRA,14700,0,14700,0,3,FERTILIZACIÓN,5700,0,5700,2,4,LABORES CULTURALES,2600,0,2600,4,5,RIEGOS,2000,0,2000,2,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2849,0,2849,3,0,,0,0,0,0,0,,0,0,0,0,9,DIVERSOS,945,0,945,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,24,SAN LUIS POTOSI,108,CAMPO CAÑERO INGENIO PLAN DE AYALA,299,CAÑA DE AZÚCAR PLANTILLA 2019/2021 (AÑO 2),3,Autorizado,43678,43891,44136,44347,105,130,118.8,500,800,597,70923.6,,25906.5,33593.97835,1,1,0.14,0.14,44439,43850,44336,,,,,,,Jesús Elias Mundo Solis,José Luis Ernesto Tovar Navarro,0,25906.5,0,59500.47835,0,25906.5,0,59500.47835,59500.47835,11423.12165,500.8457774,99.66579289,70000,8000,8000,0,0,43.39447236,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",25906.5,0,25906.5,0,0,,0,0,0,0,9,DIVERSOS,0,33593.97835,33593.97835,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,25,SINALOA,50,AGENCIAS DE SINALOA,311,MANGO MANTENIMIENTO SINALOA SUR,3,Autorizado,43709,43768,43966,44073,13,25,20,1500,4000,2750,55000,0,42812.39187,952.8,0.11,0.2063,0.1354,0.1354,44083,43709,43770,43800,43862,43891,43952,43983,44044,Armando Carrillo,Efraín Reyes Rodríguez,38080,4732.391867,3373.592476,47138.78434,33960,8852.391867,3008.562189,46773.75406,46773.75406,8226.245944,2338.687703,17.00863784,100000,12000,12000,67.45,13.44311352,15.5681425,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,9135,0,9135,4,4,LABORES CULTURALES,9016.382533,421.6,9437.982533,21.35,5,RIEGOS,7260,0,7260,9.6,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",4051.009333,531.2,4582.209333,0.5,7,"COSECHA, SELECCIÓN Y EMPAQUE",9400,0,9400,32,0,,0,0,0,0,9,DIVERSOS,3950,0,3950,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,25,SINALOA,50,AGENCIAS DE SINALOA,313,MANGO ESTABLECIMIENTO SINALOA SUR,3,Autorizado,43709,43768,43966,44073,0.000001,0.00015,1.00E-05,1500,4000,2750,2.75E-02,0,79847.8676,1145.2,0.1029,0.204,0.1354,0.1354,44083,43709,43770,43800,43862,43891,43952,43983,44044,Armando Carrillo,Efraín Reyes Rodríguez,71610,8237.8676,9146.591583,90139.65918,63540,16307.8676,8115.803032,89108.87063,89108.87063,-89108.84313,8.91E+09,32.40322568,100000,12000,12000,40.73,26.05665565,29.03558822,1,PREPARACIÓN DEL TERRENO,41966.667,403.2,42369.867,0.375,2,SIEMBRA,11779,0,11779,21,3,FERTILIZACIÓN,8228,0,8228,4,4,LABORES CULTURALES,3493.191267,210.8,3703.991267,9.175,5,RIEGOS,6380,0,6380,5.68,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",4051.009333,531.2,4582.209333,0.5,0,,0,0,0,0,0,,0,0,0,0,9,DIVERSOS,3950,0,3950,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,30,VERACRUZ,72,CAMPO CAÑERO INGENIO SAN CRISTÓBAL,298,CAÑA DE AZÚCAR PLANTILLA 2019/2021( AÑO 1),3,Autorizado,43647,43830,44166,44348,0.000001,0.000001,0.000001,460,835,544,0.000544,,23856.5,0,0.308,0.308,0.2,0.2,44439,43647,43709,43739,43983,44166,44317,,,Francelia Beltrán León,Jorge Flores Granados,16500,7356.5,7112.359853,30968.85985,16500,7356.5,7112.359853,30968.85985,30968.85985,-30968.85931,30968859853,56.9280512,60000,4000,4000,13,43.40507326,43.85386029,1,PREPARACIÓN DEL TERRENO,3600,0,3600,0,2,SIEMBRA,9500,0,9500,0,3,FERTILIZACIÓN,5700,0,5700,3,4,LABORES CULTURALES,800,0,800,0,5,RIEGOS,795,0,795,4,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",2687.5,0,2687.5,6,0,,0,0,0,0,0,,0,0,0,0,9,DIVERSOS,774,0,774,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,5,RIEGO POR ASPERSIÓN,30,VERACRUZ,72,CAMPO CAÑERO INGENIO SAN CRISTÓBAL,299,CAÑA DE AZÚCAR PLANTILLA 2019/2021 (AÑO 2),3,Autorizado,43647,44196,44166,44348,80,95,89.6,460,835,544,48742.4,,16844.8,0,0.905,0.905,0.2,0.2,44439,43647,43709,43739,43983,44166,44317,,,Francelia Beltrán León,Jorge Flores Granados,1600,15244.8,242.7054933,17087.50549,1600,15244.8,242.7054933,17087.50549,17087.50549,31654.89451,190.7087667,31.41085569,60000,40000,40000,0,3.387326275,30.96470588,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",0,0,0,0,7,"COSECHA, SELECCIÓN Y EMPAQUE",16844.8,0,16844.8,0,0,,0,0,0,0,0,,0,0,0,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,11,GUANAJUATO,78,AGENCIAS DE GUANAJUATO,209,FRESA,3,Autorizado,43647,43677,43739,43982,50,70,60,11000,18000,15000,900000,,619470.996,0,0.1,0.2,0.14,0.14,44012,43617,43952,,,,,,,Jorge Alberto Zepeda Sancén,Daniel Lemus García,557520,61950.996,85641.8652,705112.8612,495570,123900.996,76126.1024,695597.0984,695597.0984,204402.9016,11593.28497,46.37313989,500000,20000,20000,806,38.11307349,41.2980664,1,PREPARACIÓN DEL TERRENO,24450,0,24450,0,2,SIEMBRA,224499.996,0,224499.996,30,3,FERTILIZACIÓN,51286,0,51286,11,4,LABORES CULTURALES,2400,0,2400,12,5,RIEGOS,37807,0,37807,11,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",31828,0,31828,22,7,"COSECHA, SELECCIÓN Y EMPAQUE",144000,0,144000,720,8,COMERCIALIZACIÓN,36000,0,36000,0,9,DIVERSOS,67200,0,67200,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,16,MICHOACAN,121,MICHOACAN REGION VALLE DE ZAMORA-MESETA,114,ZARZAMORA,3,Autorizado,43466,43646,43739,43981,7,10,9.185,40000,50000,45000,413325,,313367.72,0,0.1,0.2,0.13,0.12,44012,43617,44012,43617,44012,,,,,Homero Perdomo Villanueva,Eric René Virgen Jiménez,282030,31337.72,40228.58106,353596.3011,250690,62677.72,33008.06651,346375.7865,346375.7865,66949.21349,3.77E+04,7.6972397,600000,60000,60000,208,6.304401478,6.963727111,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,38536.8,0,38536.8,32,4,LABORES CULTURALES,35250,0,35250,141,5,RIEGOS,5500,0,5500,12,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",31001.75,0,31001.75,23,7,"COSECHA, SELECCIÓN Y EMPAQUE",76500,0,76500,0,0,,0,0,0,0,9,DIVERSOS,126579.17,0,126579.17,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,16,MICHOACAN,121,MICHOACAN REGION VALLE DE ZAMORA-MESETA,209,FRESA,3,Autorizado,43647,43708,43770,44002,35,50,45,13000,18000,21390,962550,,518850,0,0.1,0.2,0.14,0.14,44012,43647,44012,,,,,,,Arturo Alvarado Bustos,Eric René Virgen Jiménez,466960,51890,66283.0875,585133.0875,415080,103770,58918.3,577768.3,577768.3,384781.7,12839.29556,27.01114072,500000,30000,30000,161,22.15980832,24.25666199,1,PREPARACIÓN DEL TERRENO,73972,0,73972,53,2,SIEMBRA,146500,0,146500,25,3,FERTILIZACIÓN,49456,0,49456,16,0,,0,0,0,0,5,RIEGOS,8000,0,8000,10,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",33220,0,33220,57,7,"COSECHA, SELECCIÓN Y EMPAQUE",148612,0,148612,0,0,,0,0,0,0,9,DIVERSOS,59090,0,59090,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,16,MICHOACAN,121,MICHOACAN REGION VALLE DE ZAMORA-MESETA,272,ARÁNDANO MANTENIMIENTO BOLSA,3,Autorizado,43388,43388,43770,43982,10,14,12,90000,120000,100000,1200000,,566432.2,0,0.1,0.2,0.12,0.12,44043,43617,43678,43709,43952,,,,,Luis Daniel Núñez Guzmán,Eric René Virgen Jiménez,509770,56662.2,63616.94405,630049.144,453140,113292.2,56548.39471,622980.5947,622980.5947,577019.4053,51915.04956,6.229805947,500000,30000,30000,1319,5.096883947,5.664322,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,120040.4,0,120040.4,52,4,LABORES CULTURALES,48000,0,48000,240,5,RIEGOS,12500,0,12500,0,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",231541.8,0,231541.8,600,7,"COSECHA, SELECCIÓN Y EMPAQUE",106750,0,106750,427,0,,0,0,0,0,9,DIVERSOS,47600,0,47600,0
2019,3,PERENNE,PN,PN - 2019,11,BOMBEO-MEJORADA-FERTILIZADA,6,AGRICULTURA PROTEGIDA,16,MICHOACAN,121,MICHOACAN REGION VALLE DE ZAMORA-MESETA,297,FRAMBUESA,3,Autorizado,43617,43646,43739,43982,10,12,12.24,122479,220462,171471,2098805.04,,624891.5811,0,0.1,0.2,0.1247,0.1037,43982,43617,43678,43709,43952,,,,,Anahí Cruz Ortega,Eric René Virgen Jiménez,562390,62501.5811,62191.99025,687083.5713,499900,124991.5811,45972.08867,670863.6698,670863.6698,1427941.37,54809.12335,3.912403087,0,25000,25000,295.9,3.183465943,3.644298926,1,PREPARACIÓN DEL TERRENO,39209.33,0,39209.33,0,2,SIEMBRA,199666,0,199666,15.5,3,FERTILIZACIÓN,58457.6511,0,58457.6511,78.4,4,LABORES CULTURALES,7500,0,7500,30,5,RIEGOS,52100,0,52100,12,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",72789.6,0,72789.6,160,7,"COSECHA, SELECCIÓN Y EMPAQUE",120000,0,120000,0,0,,0,0,0,0,9,DIVERSOS,75169,0,75169,0
2018,3,PERENNE,PN,PN - 2018,11,BOMBEO-MEJORADA-FERTILIZADA,4,RIEGO POR GOTEO,26,SONORA,56,AGENCIAS DE SONORA,126,ESPÁRRAGO MANTENIMIENTO,3,Autorizado,01-may-18,01-jul-18,01-ene-19,30-abr-19,7,9.5,8.71,33447,45252,40962,356779.02,0,180464.0426,9164.422601,0.1,0.2,0.12,0.12,30-may-19,01-may-18,01-ago-18,01-sep-18,01-dic-18,01-ene-19,01-abr-19,,,Andrés Buendia Romero,Antonio Godina González,162140,18031.45085,12478.10776,201813.9812,144120,36051.45085,11091.65134,200427.5248,200427.5248,156351.4952,23011.2,4.8930112,70000,4500,1500,101.6375,3.789161939,4.398502291,0,,0,0,0,0,0,,0,0,0,0,3,FERTILIZACIÓN,24173.2,0,24173.2,9,4,LABORES CULTURALES,7370.982874,261.3872,7632.370074,34.44,5,RIEGOS,15882.46449,8740.740741,24623.20524,11,6,"CONTROL DE PLAGAS, MALEZAS Y ENFERMEDADES",17865.60523,162.29466,18027.89989,2.6475,7,"COSECHA, SELECCIÓN Y EMPAQUE",54794.21,0,54794.21,44.55,8,COMERCIALIZACIÓN,47495.6,0,47495.6,0,9,DIVERSOS,12881.98,0,12881.98,0
